,X1,X12_abs,X13_abs,X14_abs,X15_abs,X16_abs,X17_abs
103,8.848579141499343,8.660917649680583,8.692345055409024,8.846833143985577,8.870156909569783,8.82116131931633,2.065924973305856
104,6.069622310029172,5.957280030251332,5.9017114422755865,5.807045545000453,5.64900099211646,5.351067549212302,1.7516179363605087
105,6.2568903148200254,6.197901812328631,6.170689147064555,6.242468761933384,6.260673486248375,6.175133374684247,1.834369880747381
106,6.4197237478014255,4.2115216069706385,0.0,0.0,0.0,0.0,1.7610118204577518
107,6.564197879454707,4.275463187145262,3.76778670757375,3.854009139608534,3.8621980662568376,3.236803289005446,1.4792404321608552
108,8.3948190761117,2.988924339704913,3.6257794890043797,2.995179580336542,3.08794708438521,3.236803289005446,1.60966383699449
109,7.117441267127456,7.453344272943708,7.502831126621229,5.8465725529625825,7.027825381169996,5.944528320744071,1.9207128409268281
110,8.434326653017493,2.1650746286568503,2.1650746286568503,2.1650746286568503,2.1650746286568503,2.1650746286568503,1.2936723330320596
111,8.312895542475669,6.878097140493083,6.905454115117336,6.8750079854803685,6.878281186793836,6.884707348318713,1.9031599451387893
112,6.069622310029172,4.864107844736666,4.95063759539632,4.976034659877668,5.01603095363113,5.054291378365813,1.720189771432006
113,8.088345084365022,7.168290075329783,7.1932477306372915,7.160696971785674,7.243164803478148,7.30673588729631,1.9385024061030312
114,6.812920690579613,6.111931953665953,6.122903956778255,6.15699589292677,6.1867538583962425,6.258627134173472,1.8422016230631788
115,6.069622310029172,5.166336879231536,5.178894281357892,5.221192042068804,5.2218361486396345,5.22342324856076,1.7333815951494596
116,5.574255561017864,5.128707378430947,5.101048282915097,5.148800061892688,5.265760934661173,5.239627485158229,1.7392144312102755
117,7.883187814525109,2.623430721493889,2.623430721493889,2.623430721493889,4.223511987131797,2.7942665087245544,1.3791871432092806
118,6.564197879454707,4.911013400808144,4.992935090494435,5.052217531389969,5.073511167150019,5.101578961191394,1.7244557944634362
119,8.583742189325571,5.195139960721487,4.615383556801388,4.775917583765283,4.457008312611526,4.957061984136683,1.6470787395798676
120,7.883187814525109,6.07475041312811,6.098511708117846,6.129143567723067,6.118771828453447,3.306581751373318,1.4829478140798658
121,6.069622310029172,5.985943304497454,5.9853359336401395,6.048252105897898,6.046149892221165,6.055744955058125,1.8264140245144875
122,8.753910168567835,0.0,0.0,0.0,0.0,0.0,0.0
123,6.922008275827748,0.0,0.0,0.0,0.0,0.0,0.0
124,8.226724410181133,8.204419106160659,8.232212999386515,8.210339980147587,7.9819233393420586,7.918328430325943,1.9695511526737441
125,5.2100073095869135,5.17085528783753,5.163934088477201,5.179073212527218,5.182645361643443,5.197647301200269,1.7100063416563216
126,5.2100073095869135,0.0,0.0,0.0,0.0,0.0,0.0
127,7.6472449133173,6.923591042365106,6.807573421377244,6.8009570358755775,6.823259734897145,6.8481836501096796,1.900874096412728
128,7.514130803550183,7.39646198400877,6.987779236525276,6.804697703675051,6.763973404785087,6.787164090812059,1.8913612733229457
129,6.069622310029172,3.8676095036381244,3.967274089359087,4.06365651077187,4.181688681838538,4.306059549789221,1.6363662396671155
130,6.2568903148200254,6.2659128364201955,6.281841599582402,6.2080469897148,5.538155716140484,5.558976885827034,1.7610781798317607
131,5.574255561017864,3.9842201896584477,4.219658691971371,3.898012828975693,1.7320508075688774,4.894242955692239,1.6200048038387167
132,7.883187814525109,2.1360951840652995,3.7134032618372887,3.8586991618488855,3.831534547716909,2.667168275339996,1.5135224904077773
133,8.653827122850624,7.955177206550079,7.925017539265402,7.822064630124015,7.775279241635464,7.71338703081603,1.9634625666991383
134,8.312895542475669,7.8125877554958265,7.820185241683056,7.825447529947397,7.813721152038936,7.814796546080582,1.9846527003990422
135,5.574255561017864,5.5252525456306305,5.4479290253157,5.467444724046489,5.419963068525858,5.100324185567769,1.4476778259485519
136,7.883187814525109,4.6923226425112246,4.787120384794194,4.890496740833037,4.865636929144539,4.91851104902105,1.6988375889302656
137,7.289233736074769,5.092616971187797,5.1810394183040955,5.293429257726401,5.393413270279854,5.483966805524948,1.7738317832548605
138,7.709683490755719,4.390825057546571,4.471856402819179,4.5430544977156115,4.576618466100463,4.048628099925746,1.6169386924174558
139,6.069622310029172,3.0155715689654405,2.587340236772446,4.248440637628137,0.0,0.0,0.0
140,6.069622310029172,6.085721074425801,6.072512054963204,6.061217186685239,5.184960673896634,5.182511628035597,1.728630546895072
141,7.883187814525109,0.0,0.0,0.0,0.0,0.0,0.0
142,7.514130803550183,3.498008911548574,0.0,3.066812474032775,2.6314170275019197,2.732219301892602,1.3979936058462716
143,6.069622310029172,4.651668092505538,4.703900469405193,5.235017193010672,5.209833628202582,5.20474059337018,1.723816360033368
144,7.442888052869304,4.795305823091691,4.641588833612779,4.641588833612779,4.641588833612779,4.640272784266561,1.711310714739761
145,5.2100073095869135,3.2593915140919862,4.9979178334945535,2.6470353455844613,3.6436443216397687,4.342109158934179,1.3821865097345232
146,6.069622310029172,4.13504769099404,4.252405258256699,4.405911016715502,4.577116384680029,4.688652113388246,1.6693711540570073
147,7.442888052869304,5.1777752606479925,5.2235089690890675,5.246358364068972,5.098245586317042,5.115423434443023,1.6593834106960632
148,7.6472449133173,7.629528465936833,7.4873999275518175,6.731846034805586,7.168246045443274,7.13767290463168,1.842478926347515
149,6.564197879454707,4.57487361477032,4.681119373562345,4.657313807958423,4.633664386556286,4.651055688420665,1.6853474366927716
150,7.989057703421541,3.212911631925732,3.212911631925732,5.269090147782216,0.0,3.1457240995483766,1.4563939845561877
151,7.205896267537511,6.651846402952108,6.538539530997707,6.394033770272297,6.335183258653104,6.227327096728384,1.834270330098795
152,6.564197879454707,5.906126132897981,6.1806339268474,5.929821176257651,5.8742271833879665,5.894636825717417,1.7789123852673743
153,8.3948190761117,2.434130673734412,3.7775996978144004,3.1622776601683795,2.927903496072471,0.0,0.0
154,8.088345084365022,7.702169681633889,7.530392756676873,7.1378888003062695,6.833017629453775,7.494134497271373,1.9520121193109592
155,5.574255561017864,4.5619752588792855,4.672478412916676,4.745937754296831,4.780467873166235,4.854264343766621,1.7009552121361116
156,7.205896267537511,5.3686626771234325,5.5121314236529715,5.636678492619307,5.921906754480684,6.009181197911746,1.8214522065498386
157,7.6472449133173,6.873118557491703,6.845126156432114,6.689896472734574,6.705907621407251,6.725029616030759,1.889264814463113
158,7.6472449133173,7.621739934507007,7.622465526997763,7.578978975355747,7.422041176686924,7.264525370214722,1.917076914568894
159,7.709683490755719,6.981392417835438,7.051167037100238,7.116044468522743,7.182345566069118,7.252597573277999,1.9418337297985302
160,6.069622310029172,4.839937081667354,4.808557236875303,4.876455148796042,4.875245590302153,4.892282441582381,1.700133658883729
161,5.574255561017864,5.383986546725269,5.492435535751392,5.467649386111899,5.516022157125674,5.496628927701125,1.76741837477996
162,6.069622310029172,2.7029878975057957,2.7029878975057957,3.034001331989801,2.4494897427831783,3.203100947528845,1.4184030397571348
163,8.135788805042957,3.275059490883689,2.709874621094113,2.709874621094113,3.0417314178548844,2.709874621094113,1.3992902181975893
164,7.937005259840998,7.216349724376972,7.3437482232969735,7.304068584816193,7.3117608821557605,7.337014450096799,1.9460362653474597
165,6.2568903148200254,5.258697835053692,5.363380591765648,5.404097088599907,5.444067275817134,5.465498521351389,1.76544080348966
166,6.922008275827748,6.831416684280588,6.866310315417985,6.86696537270645,6.490168070232794,6.50914805818026,1.8687498262614135
167,8.472930043419643,4.273711449823624,4.973244618260686,4.49094367914032,4.987819390226766,4.106004946511331,1.69581644015465
168,6.812920690579613,6.8393359033974495,6.776639174674455,6.2362821923512355,5.553500510922889,5.331980112082467,1.3577810033035795
169,6.694329500821695,6.451607282317596,6.477324731599916,6.5015376326986525,6.526983263551137,6.6418908781214645,1.8826641901755803
170,6.069622310029172,5.511836607339889,5.545775223430867,5.5544466412159235,5.501864804615347,5.5209069756451665,1.7690864378655515
171,8.039467687661697,5.790471893745588,5.674808920638692,5.5906711876304644,5.4972598786871885,5.4548182681984745,1.7538038465458847
172,8.18188823000027,2.9711967159520434,3.8545969546624628,0.0,4.038762249651678,3.7251126355630655,1.449715482485891
173,6.069622310029172,4.523467362358136,4.9810479822236715,4.761250020735074,4.4200517813445135,3.821580466998741,1.644350370291942
174,6.069622310029172,2.986123091344481,2.986123091344481,2.986123091344481,3.775864464914468,3.853028450566182,1.567716052464497
175,8.434326653017493,0.0,0.0,2.062600510306105,0.0,0.0,0.0
176,7.117441267127456,6.334676849763508,6.356721595328947,6.377490427930361,6.397475541029391,6.461766384836301,1.8605069980650908
177,6.564197879454707,4.284630279892986,2.154434690031884,2.9041912218408577,3.3596431278343633,3.525162669826391,1.6116312577439693
178,6.069622310029172,6.046335528722493,6.024294074538071,6.036041338804715,5.581078595088131,5.328028166179933,1.74436916540837
179,5.2100073095869135,5.019855172618544,4.825267146253236,4.86269896123458,4.857104578095592,4.911305075450238,1.7055065646397507
180,6.564197879454707,6.534922557537595,6.588733630000743,6.567612289367939,6.282131209019489,4.691443024342045,1.6809892417976349
181,7.883187814525109,4.7987832313448795,5.46286392602199,5.419285807033991,5.463788468448746,5.452572796415687,1.4865040304701715
182,6.564197879454707,6.061665304210915,4.811793278429193,4.95906456870844,5.088716966833623,5.1083569698368105,1.7205572359458063
183,8.908987181403392,6.193099811955469,6.928453793674244,6.925569575109425,7.051769307537864,6.909725031129065,1.8586352206489687
184,6.2568903148200254,6.22206595996925,6.219686696702585,6.045902332547015,5.164342503713827,5.180190832631553,1.7306330292435508
185,5.2100073095869135,4.689975159017404,4.7630873567322745,4.853398272998255,4.803226439254424,3.425274813257537,1.5076703349355032
186,6.812920690579613,4.937151133049996,4.907038000234878,4.983762067581813,5.033719686786651,5.012876808664602,1.7148593488169084
187,8.434326653017493,3.7119856612110027,6.205024820521785,4.173831237673562,6.395732452600491,4.902340347004279,1.7136473189480819
188,7.6472449133173,7.643646477724502,7.665910996265573,7.608103387401704,7.622744010962617,7.648276943125374,1.964505697312301
189,7.117441267127456,0.0,4.188051274889861,4.66224480745777,4.8842209811096735,4.901339190204798,1.703775447932395
190,5.2100073095869135,5.281451488883441,5.2561667306295945,5.271590408065343,5.245645255781216,5.219472479536776,1.7359074857537777
191,8.226724410181133,6.255168485845927,6.293661217371524,6.292901458950247,6.355066577441949,6.263598466289076,1.8096652957118027
192,6.2568903148200254,5.193597362190099,5.224965143053297,5.2800715976461765,5.332985132397812,5.313253487459405,1.7465644586694005
193,7.514130803550183,4.743095436553527,2.4162517378812174,0.0,0.0,5.082003294880648,1.7182425739338534
194,7.514130803550183,4.9477189153662255,5.296912374006808,5.264236674640718,4.656933417228764,0.0,0.0
195,6.069622310029172,6.0240629999104245,5.124707241701822,5.131099993262379,1.5524632891554089,2.0396489026555056,1.4340625852788424
196,6.069622310029172,5.750647487496901,5.777418180180309,5.790087795575174,5.809944412788675,5.829071213455987,1.8017357746096248
197,7.289233736074769,0.0,0.0,0.0,2.2083928457304225,0.0,1.5012378805972268
198,5.2100073095869135,5.145201142828229,5.185672038802624,5.168598552289529,4.502546536559412,5.159658735286796,1.7298966961575628
199,8.908987181403392,2.7278230992380914,2.2732464125922696,3.6329255274898964,3.2825364071195278,3.262555322352175,1.4793118637239815
200,5.574255561017864,5.543166897151711,5.5509735491604415,5.514519803125602,5.569165187742338,3.430556692287067,0.0
201,7.514130803550183,3.0142333957676035,0.0,0.0,0.0,0.0,0.0
202,7.205896267537511,5.4813763374857185,5.487288442714328,5.118606458966064,5.219730594538965,5.490900617844652,1.6755319281138674
203,7.205896267537511,4.875064027052055,5.119317722322865,4.849118452675629,4.240941542529873,4.880014632656759,1.4102859021000296
204,7.023121918819962,6.893546834176714,6.92805704736633,6.960647781378871,6.983551360928989,7.014619710349016,1.9169122370806908
205,8.434326653017493,7.807086557388398,7.838084195726846,7.851066861267955,7.5835508781556955,7.468619870467752,1.9363898195590488
206,5.2100073095869135,2.4698522628677737,5.225136324298896,5.220246633169052,5.180905477287631,5.185849803814934,1.7303451006844521
207,6.812920690579613,2.7029878975057957,3.373135529854654,2.7029878975057957,2.7029878975057957,2.7029878975057966,0.0
208,7.709683490755719,3.8160396800099807,3.4149461823339005,2.6457513110645907,3.943867990055299,3.093854832650776,0.0
209,6.564197879454707,6.586234644538908,6.585279479188627,6.558702550705416,6.060524315423661,6.059647469475922,1.823242862125639
210,8.312895542475669,4.549918200268867,4.038296820391396,3.7662487001810634,3.4512873325708955,0.0,1.5121566415259937
211,7.769691587700046,6.875149045451377,6.910603012004462,6.937858853270942,4.499930845734663,0.0,1.8794697415100385
212,7.709683490755719,0.0,0.0,2.509901442183411,2.230064984090955,3.0398080950815363,1.4842393995817351
213,5.848035476425732,5.804771808143218,5.820944532420374,5.800870831797868,5.7517335225064095,5.667450238370691,1.7773890794406928
214,5.574255561017864,5.521848885545919,5.514062158479908,5.137546304489321,4.848558820602568,4.447194017919944,1.6479144046598562
215,8.817584758505351,8.166236157963302,8.19691014878939,8.217156286141941,8.848511546895578,8.205109407842944,2.018703139283432
216,5.574255561017864,2.7029878975057957,2.7029878975057957,2.7029878975057957,2.4928828716784346,3.312040625485327,1.4476778259485519
217,7.883187814525109,3.13315482479647,3.13315482479647,3.13315482479647,3.13315482479647,3.13315482479647,1.4632794899585844
218,6.564197879454707,6.5542868966867545,6.5435365340574405,6.54399491227876,6.564416667819034,6.511670264116552,1.8700736018434567
219,6.922008275827748,6.6941931279053,6.620797028993768,6.554424680654674,6.4694218820871825,6.32155418663813,1.8480323029580326
220,8.226724410181133,3.354169443645284,4.069501269654185,2.239039511702414,0.0,0.0,0.0
221,8.434326653017493,6.8703666438864035,6.978203129852593,6.944448006910997,6.970344752536868,7.001942286784586,1.9152459000310942
222,8.312895542475669,8.334568837612661,8.33356565705155,8.335939979612663,8.32902306676733,8.336904488313287,2.025783142716837
223,8.18188823000027,8.143341280056646,8.169422557422301,7.682703285564101,7.744932356259069,7.700256247796,1.9768116577990105
224,8.270371084000276,6.7146665034477415,6.743465308128658,6.907214950508482,6.355677417433475,5.93727658492124,1.783282216480325
225,6.069622310029172,6.1216250696323495,6.100328034509178,6.053430203889535,5.586390749111208,5.581940081623234,1.7729412764002253
226,7.442888052869304,7.120813492363769,7.128340242411138,7.10736827753122,7.07590556826359,7.092402285889743,1.9226114269171082
227,8.3948190761117,3.8516533857327753,3.728358524175568,3.5081190098580413,2.8786268886713144,0.0,0.0
228,5.2100073095869135,5.043317553259334,5.046174092625899,5.16120718437964,5.155090957409263,5.149674819540541,1.7295365444447428
229,6.069622310029172,6.064716244800344,6.0379742992603,5.944281319269547,5.262792773179194,5.212868881466434,1.7279355313612348
230,5.2100073095869135,5.172612129167045,5.127109195877161,5.082298254301687,4.436979508426792,3.4647695225880013,0.0
231,6.069622310029172,5.721609102814656,5.7407999939234,5.602902084756308,5.184515822900518,4.670905527793092,1.4898579909593423
232,5.2100073095869135,5.220160644441982,5.07732165755322,5.063596454469203,5.0645472848173165,4.876878140100706,1.6690596269983817
233,6.069622310029172,6.8443496184990025,0.0,0.0,3.7138751946627018,5.97642865624668,1.816906168291804
234,7.582148164567104,7.11562424783447,7.130005459388826,7.156849766990752,7.225687608735321,7.2069253138347085,1.9389606179074823
235,6.2568903148200254,6.22526096232345,5.7559619288512955,5.249791273593751,5.239711888413608,5.217577683346958,1.730761836779868
236,6.564197879454707,4.471017221598364,3.98039279857029,4.3577330797208775,3.461088035959904,3.3358629736088594,1.733309189597366
237,7.289233736074769,7.093534864596431,6.922532571104526,6.100525298445549,5.950284620861849,5.769936863955832,1.771417747859779
238,7.709683490755719,3.3604214537126653,0.0,4.416587358057875,3.103191496216894,4.272424556997563,1.5370539599657072
239,7.883187814525109,7.851139495053213,7.836906295309538,7.737828818393259,7.695187398880029,7.711976334020939,1.9779359182221743
240,7.205896267537511,5.1812179793985536,5.281654262101373,5.3304708033616315,5.1687340954236705,5.04096504345137,1.7144821519807534
241,6.2568903148200254,5.273226709925954,5.237853444448097,0.0,0.0,0.0,1.536755546041606
242,6.069622310029172,6.011051522507149,6.027922432078011,6.041582517874205,6.085761005537705,5.598425852095647,1.711478569098671
